i: 892, d: 923, x: 638
i: 893, d: 924, x: 11551
i: 894, d: 925, x: 1555849
i: 895, d: 926, x: 0
i: 896, d: 927, x: 227528
i: 897, d: 928, x: 768555217
i: 898, d: 929, x: 0
i: 899, d: 930, x: 61
i: 900, d: 931, x: 0
i: 901, d: 932, x: 1072400673
i: 902, d: 933, x: 75263
i: 903, d: 934, x: 3034565
i: 904, d: 935, x: 1376
i: 905, d: 936, x: 5201
i: 906, d: 937, x: 0
i: 907, d: 938, x: 17151
i: 908, d: 939, x: 122695
i: 909, d: 940, x: 4231
i: 910, d: 941, x: 0
i: 911, d: 942, x: 106133
i: 912, d: 943, x: 737
i: 913, d: 944, x: 561799
i: 914, d: 945, x: 275561
i: 915, d: 946, x: 0
i: 916, d: 947, x: 0
i: 917, d: 948, x: 228151
i: 918, d: 949, x: 0
i: 919, d: 950, x: 202501
i: 920, d: 951, x: 224208076
i: 921, d: 952, x: 11663
i: 922, d: 953, x: 0
i: 923, d: 954, x: 32080051
i: 924, d: 955, x: 2095256249
i: 925, d: 956, x: 0
i: 926, d: 957, x: 14849
i: 927, d: 958, x: 0
i: 928, d: 959, x: 960
i: 929, d: 960, x: 31
i: 930, d: 962, x: 1923
i: 931, d: 963, x: 962
i: 932, d: 964, x: 0
i: 933, d: 965, x: 446526729
i: 934, d: 966, x: 57499
i: 935, d: 967, x: 0
i: 936, d: 968, x: 19601
i: 937, d: 969, x: 13588951
i: 938, d: 970, x: 0
i: 939, d: 971, x: 0
i: 940, d: 972, x: 0
i: 941, d: 973, x: 903223
i: 942, d: 974, x: 0
i: 943, d: 975, x: 1249
i: 944, d: 976, x: 1766319049
i: 945, d: 977, x: 0
i: 946, d: 978, x: 118337
i: 947, d: 979, x: 360449
i: 948, d: 980, x: 51841
i: 949, d: 981, x: 0
i: 950, d: 982, x: 8837
i: 951, d: 983, x: 284088
i: 952, d: 984, x: 88805
i: 953, d: 985, x: 332929
i: 954, d: 986, x: 49299
i: 955, d: 987, x: 377
i: 956, d: 988, x: 0
i: 957, d: 989, x: 0
i: 958, d: 990, x: 881
i: 959, d: 991, x: 0
i: 960, d: 992, x: 63
i: 961, d: 993, x: 2647
i: 962, d: 994, x: 1135
i: 963, d: 995, x: 8835999
i: 964, d: 996, x: 8553815
i: 965, d: 997, x: 0
i: 966, d: 998, x: 984076901
i: 967, d: 999, x: 102688615
i: 968, d: 1000, x: 39480499

